,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2023-06-05,1.025,1.029,1.034,1.017,2260291,231870670.0,0.0,0.0,0.0,558.97
1,2023-06-06,1.025,0.995,1.027,0.992,239586,24305779.0,3.4,-3.3,-0.034,59.25
2,2023-06-07,0.995,1.008,1.015,0.994,115480,11616019.0,2.11,1.31,0.013,28.56
3,2023-06-08,1.002,0.997,1.002,0.984,58236,5792282.0,1.79,-1.09,-0.011,14.4
4,2023-06-09,0.991,1.014,1.015,0.99,63199,6361620.0,2.51,1.71,0.017,15.63
5,2023-06-12,1.013,1.024,1.033,1.013,103884,10659002.0,1.97,0.99,0.01,25.69
6,2023-06-13,1.017,1.06,1.066,1.014,201122,21192457.0,5.08,3.52,0.036,49.74
7,2023-06-14,1.06,1.062,1.064,1.05,80400,8498111.0,1.32,0.19,0.002,19.88
8,2023-06-15,1.052,1.046,1.063,1.043,27061,2838717.0,1.88,-1.51,-0.016,6.69
9,2023-06-16,1.04,1.079,1.082,1.04,67229,7167221.0,4.02,3.15,0.033,16.63
10,2023-06-19,1.07,1.103,1.107,1.07,63564,6983486.0,3.43,2.22,0.024,15.72
11,2023-06-20,1.103,1.145,1.152,1.103,66237,7454968.0,4.44,3.81,0.042,16.38
12,2023-06-21,1.127,1.099,1.14,1.097,45655,5106254.0,3.76,-4.02,-0.046,11.29
13,2023-06-26,1.069,1.036,1.087,1.034,33993,3574807.0,4.82,-5.73,-0.063,8.41
14,2023-06-27,1.036,1.04,1.047,1.022,49346,5123149.0,2.41,0.39,0.004,12.2
15,2023-06-28,1.03,1.009,1.03,0.986,54513,5459389.0,4.23,-2.98,-0.031,13.48
16,2023-06-29,1.01,1.01,1.016,0.993,35149,3538109.0,2.28,0.1,0.001,8.69
17,2023-06-30,1.005,1.008,1.01,0.992,33313,3328609.0,1.78,-0.2,-0.002,8.24
18,2023-07-03,1.003,0.998,1.007,0.971,60418,5965396.0,3.57,-0.99,-0.01,14.94
19,2023-07-04,0.989,1.005,1.014,0.988,49323,4943086.0,2.61,0.7,0.007,12.2
20,2023-07-05,1.004,0.987,1.009,0.985,44690,4447788.0,2.39,-1.79,-0.018,11.05
21,2023-07-06,0.984,0.989,1.005,0.984,26750,2658624.0,2.13,0.2,0.002,6.62
22,2023-07-07,0.985,0.976,0.986,0.955,43377,4207981.0,3.13,-1.31,-0.013,10.73
23,2023-07-10,0.982,0.971,0.982,0.966,16922,1642681.0,1.64,-0.51,-0.005,4.18
24,2023-07-11,0.977,0.973,0.983,0.97,22927,2232309.0,1.34,0.21,0.002,5.67
25,2023-07-12,0.968,0.95,0.977,0.948,23040,2209420.0,2.98,-2.36,-0.023,5.7
26,2023-07-13,0.951,0.958,0.961,0.941,28674,2733941.0,2.11,0.84,0.008,7.09
27,2023-07-14,0.957,0.978,0.986,0.957,38330,3752603.0,3.03,2.09,0.02,9.48
28,2023-07-17,0.974,0.975,0.991,0.971,28038,2744250.0,2.04,-0.31,-0.003,6.93
29,2023-07-18,0.97,0.958,0.974,0.957,21636,2089726.0,1.74,-1.74,-0.017,5.35
30,2023-07-19,0.963,0.963,0.981,0.961,22300,2157629.0,2.09,0.52,0.005,5.51
31,2023-07-20,0.963,0.934,0.963,0.933,31613,2986925.0,3.12,-3.01,-0.029,7.82
32,2023-07-21,0.933,0.933,0.943,0.929,25201,2353455.0,1.5,-0.11,-0.001,6.23
33,2023-07-24,0.935,0.931,0.947,0.924,17377,1623322.0,2.47,-0.21,-0.002,4.3
34,2023-07-25,0.94,0.956,0.958,0.94,40734,3876050.0,1.93,2.69,0.025,10.07
35,2023-07-26,0.956,0.935,0.956,0.931,25343,2375080.0,2.62,-2.2,-0.021,6.27
36,2023-07-27,0.936,0.926,0.937,0.924,20297,1888146.0,1.39,-0.96,-0.009,5.02
37,2023-07-28,0.926,0.954,0.954,0.923,92821,8801708.0,3.35,3.02,0.028,22.95
38,2023-07-31,0.954,0.958,0.964,0.946,23954,2292188.0,1.89,0.42,0.004,5.92
39,2023-08-01,0.952,0.955,0.962,0.946,32439,3102074.0,1.67,-0.31,-0.003,8.02
40,2023-08-02,0.949,0.958,0.963,0.949,16388,1570794.0,1.47,0.31,0.003,4.05
41,2023-08-03,0.955,0.963,0.964,0.952,20634,1979089.0,1.25,0.52,0.005,5.1
42,2023-08-04,0.971,0.983,0.995,0.969,60735,5967729.0,2.7,2.08,0.02,15.02
43,2023-08-07,0.975,0.981,0.986,0.974,17014,1671054.0,1.22,-0.2,-0.002,4.21
44,2023-08-08,0.977,0.975,0.985,0.974,32333,3167006.0,1.12,-0.61,-0.006,8.0
45,2023-08-09,0.975,0.967,0.985,0.967,7076,688537.0,1.85,-0.82,-0.008,1.75
46,2023-08-10,0.967,0.967,0.967,0.958,15581,1501378.0,0.93,0.0,0.0,3.85
47,2023-08-11,0.967,0.947,0.968,0.947,23488,2249174.0,2.17,-2.07,-0.02,5.81
48,2023-08-14,0.941,0.958,0.96,0.937,34320,3251284.0,2.43,1.16,0.011,8.49
49,2023-08-15,0.951,0.946,0.958,0.94,18394,1746336.0,1.88,-1.25,-0.012,4.55
50,2023-08-16,0.942,0.917,0.943,0.915,23160,2146844.0,2.96,-3.07,-0.029,5.73
51,2023-08-17,0.92,0.916,0.92,0.905,17748,1619783.0,1.64,-0.11,-0.001,4.39
52,2023-08-18,0.908,0.895,0.925,0.895,20379,1843881.0,3.28,-2.29,-0.021,5.04
53,2023-08-21,0.896,0.888,0.903,0.887,21798,1961875.0,1.79,-0.78,-0.007,5.39
54,2023-08-22,0.891,0.901,0.903,0.879,120320,10741502.0,2.7,1.46,0.013,29.75
55,2023-08-23,0.899,0.866,0.899,0.865,27548,2428297.0,3.77,-3.88,-0.035,6.81
56,2023-08-24,0.868,0.862,0.874,0.862,17646,1527051.0,1.39,-0.46,-0.004,4.36
57,2023-08-25,0.854,0.83,0.854,0.825,35459,2964729.0,3.36,-3.71,-0.032,8.77
58,2023-08-28,0.854,0.841,0.887,0.836,36919,3164330.0,6.14,1.33,0.011,9.13
59,2023-08-29,0.833,0.867,0.87,0.832,26348,2270432.0,4.52,3.09,0.026,6.52
60,2023-08-30,0.867,0.885,0.888,0.867,42416,3744504.0,2.42,2.08,0.018,10.49
61,2023-08-31,0.885,0.885,0.893,0.88,17801,1585015.0,1.47,0.0,0.0,4.4
62,2023-09-01,0.885,0.874,0.885,0.872,34949,3056395.0,1.47,-1.24,-0.011,8.64
63,2023-09-04,0.874,0.881,0.881,0.87,10328,905796.0,1.26,0.8,0.007,2.55
64,2023-09-05,0.878,0.869,0.884,0.868,14557,1275329.0,1.82,-1.36,-0.012,3.6
65,2023-09-06,0.861,0.866,0.868,0.856,13351,1150757.0,1.38,-0.35,-0.003,3.3
66,2023-09-07,0.864,0.852,0.865,0.852,10233,878425.0,1.5,-1.62,-0.014,2.53
67,2023-09-08,0.85,0.847,0.851,0.839,30282,2565729.0,1.41,-0.59,-0.005,7.49
68,2023-09-11,0.848,0.862,0.87,0.845,21339,1823350.0,2.95,1.77,0.015,5.28
69,2023-09-12,0.862,0.857,0.866,0.857,18384,1585590.0,1.04,-0.58,-0.005,4.55
70,2023-09-13,0.849,0.834,0.849,0.828,24726,2067630.0,2.45,-2.68,-0.023,6.11
71,2023-09-14,0.828,0.825,0.831,0.821,17874,1480254.0,1.2,-1.08,-0.009,4.42
72,2023-09-15,0.821,0.817,0.826,0.814,6924,566485.0,1.45,-0.97,-0.008,1.71
73,2023-09-18,0.817,0.819,0.829,0.816,3084,253561.0,1.59,0.24,0.002,0.76
74,2023-09-19,0.812,0.805,0.814,0.803,6190,499806.0,1.34,-1.71,-0.014,1.53
75,2023-09-20,0.812,0.801,0.812,0.8,2523,202750.0,1.49,-0.5,-0.004,0.62
76,2023-09-21,0.807,0.797,0.807,0.797,5435,436768.0,1.25,-0.5,-0.004,1.34
77,2023-09-22,0.804,0.826,0.827,0.802,27775,2282175.0,3.14,3.64,0.029,6.87
78,2023-09-25,0.828,0.815,0.828,0.814,13087,1070201.0,1.69,-1.33,-0.011,3.24
79,2023-09-26,0.823,0.824,0.832,0.818,14515,1198301.0,1.72,1.1,0.009,3.59
80,2023-09-27,0.82,0.823,0.827,0.82,12454,1026198.0,0.85,-0.12,-0.001,3.08
81,2023-09-28,0.823,0.822,0.823,0.819,4002,328966.0,0.49,-0.12,-0.001,0.99
82,2023-10-09,0.821,0.826,0.829,0.821,4539,374605.0,0.97,0.49,0.004,1.12
83,2023-10-10,0.828,0.829,0.834,0.825,17423,1448059.0,1.09,0.36,0.003,4.31
84,2023-10-11,0.826,0.841,0.851,0.826,46306,3906139.0,3.02,1.45,0.012,11.45
85,2023-10-12,0.843,0.836,0.843,0.833,9715,813524.0,1.19,-0.59,-0.005,2.4
86,2023-10-13,0.828,0.823,0.83,0.821,16507,1358354.0,1.08,-1.56,-0.013,4.08
87,2023-10-16,0.819,0.811,0.822,0.809,25773,2098633.0,1.58,-1.46,-0.012,6.37
88,2023-10-17,0.81,0.812,0.816,0.805,11762,952799.0,1.36,0.12,0.001,2.91
89,2023-10-18,0.807,0.803,0.807,0.782,39650,3149423.0,3.08,-1.11,-0.009,9.81
90,2023-10-19,0.803,0.792,0.808,0.792,44054,3545545.0,1.99,-1.37,-0.011,10.89
91,2023-10-20,0.785,0.768,0.785,0.768,17570,1358211.0,2.15,-3.03,-0.024,4.35
92,2023-10-23,0.761,0.754,0.761,0.748,1949,147671.0,1.69,-1.82,-0.014,0.48
93,2023-10-24,0.749,0.75,0.763,0.742,19475,1466519.0,2.79,-0.53,-0.004,4.82
94,2023-10-25,0.758,0.757,0.773,0.757,22836,1738118.0,2.13,0.93,0.007,5.65
95,2023-10-26,0.75,0.756,0.756,0.748,19664,1475975.0,1.06,-0.13,-0.001,4.86
96,2023-10-27,0.749,0.759,0.761,0.745,13679,1026129.0,2.12,0.4,0.003,3.38
97,2023-10-30,0.752,0.77,0.77,0.75,14157,1082104.0,2.64,1.45,0.011,3.5
98,2023-10-31,0.763,0.764,0.764,0.755,29990,2281613.0,1.17,-0.78,-0.006,7.42
99,2023-11-01,0.766,0.755,0.767,0.755,20265,1538428.0,1.57,-1.18,-0.009,5.01
100,2023-11-02,0.755,0.75,0.763,0.75,12818,973240.0,1.72,-0.66,-0.005,3.17
101,2023-11-03,0.757,0.769,0.773,0.757,8267,631782.0,2.13,2.53,0.019,2.04
102,2023-11-06,0.776,0.793,0.795,0.776,17133,1356548.0,2.47,3.12,0.024,4.24
103,2023-11-07,0.795,0.801,0.805,0.791,46060,3666377.0,1.77,1.01,0.008,11.39
104,2023-11-08,0.809,0.807,0.82,0.805,25593,2078979.0,1.87,0.75,0.006,6.33
105,2023-11-09,0.809,0.806,0.809,0.799,4540,365567.0,1.24,-0.12,-0.001,1.12
106,2023-11-10,0.802,0.798,0.802,0.795,13668,1092523.0,0.87,-0.99,-0.008,3.38
107,2023-11-13,0.805,0.818,0.825,0.805,19560,1596690.0,2.51,2.51,0.02,4.84
108,2023-11-14,0.82,0.827,0.831,0.82,33627,2775475.0,1.34,1.1,0.009,8.32
109,2023-11-15,0.835,0.825,0.837,0.824,25903,2158661.0,1.57,-0.24,-0.002,6.41
110,2023-11-16,0.822,0.817,0.828,0.817,44741,3662087.0,1.33,-0.97,-0.008,11.06
111,2023-11-17,0.818,0.816,0.822,0.81,12500,1022018.0,1.47,-0.12,-0.001,3.09
112,2023-11-20,0.816,0.822,0.829,0.814,1027,84406.0,1.84,0.74,0.006,0.25
113,2023-11-21,0.826,0.814,0.826,0.811,5248,430376.0,1.82,-0.97,-0.008,1.3
114,2023-11-22,0.812,0.802,0.816,0.802,5681,460093.0,1.72,-1.47,-0.012,1.4
115,2023-11-23,0.797,0.803,0.804,0.789,13257,1057163.0,1.87,0.12,0.001,3.28
116,2023-11-24,0.797,0.783,0.797,0.78,17699,1393813.0,2.12,-2.49,-0.02,4.38
117,2023-11-27,0.781,0.779,0.786,0.776,21801,1700934.0,1.28,-0.51,-0.004,5.39
118,2023-11-28,0.778,0.778,0.782,0.772,10779,836246.0,1.28,-0.13,-0.001,2.67
119,2023-11-29,0.771,0.769,0.778,0.769,10843,839515.0,1.16,-1.16,-0.009,2.68
120,2023-11-30,0.769,0.764,0.772,0.76,38764,2957933.0,1.56,-0.65,-0.005,9.59
121,2023-12-01,0.766,0.788,0.79,0.765,40316,3120986.0,3.27,3.14,0.024,9.97
122,2023-12-04,0.788,0.794,0.801,0.787,33787,2696597.0,1.78,0.76,0.006,8.36
123,2023-12-05,0.787,0.768,0.787,0.768,30774,2391559.0,2.39,-3.27,-0.026,7.61
124,2023-12-06,0.761,0.768,0.775,0.761,33028,2542772.0,1.82,0.0,0.0,8.17
125,2023-12-07,0.775,0.781,0.786,0.768,23269,1811951.0,2.34,1.69,0.013,5.75
126,2023-12-08,0.78,0.8,0.805,0.78,33190,2647206.0,3.2,2.43,0.019,8.21
127,2023-12-11,0.798,0.816,0.817,0.788,18386,1476361.0,3.63,2.0,0.016,4.55
128,2023-12-12,0.816,0.814,0.818,0.813,35152,2865013.0,0.61,-0.25,-0.002,8.69
129,2023-12-13,0.814,0.807,0.818,0.805,42684,3460636.0,1.6,-0.86,-0.007,10.56
130,2023-12-14,0.805,0.799,0.815,0.797,56538,4535647.0,2.23,-0.99,-0.008,13.98
131,2023-12-15,0.793,0.79,0.801,0.789,54028,4274145.0,1.5,-1.13,-0.009,13.36
132,2023-12-18,0.786,0.776,0.794,0.774,42884,3346381.0,2.53,-1.77,-0.014,10.61
133,2023-12-19,0.775,0.783,0.784,0.775,50670,3958672.0,1.16,0.9,0.007,12.53
134,2023-12-20,0.779,0.757,0.779,0.757,35175,2685814.0,2.81,-3.32,-0.026,8.7
135,2023-12-21,0.758,0.765,0.769,0.754,51696,3949096.0,1.98,1.06,0.008,12.78
136,2023-12-22,0.758,0.746,0.761,0.742,58821,4398526.0,2.48,-2.48,-0.019,14.55
137,2023-12-25,0.739,0.747,0.755,0.739,6126,459636.0,2.14,0.13,0.001,1.51
138,2023-12-26,0.741,0.731,0.742,0.727,41946,3057983.0,2.01,-2.14,-0.016,10.37
139,2023-12-27,0.733,0.734,0.738,0.731,14995,1099969.0,0.96,0.41,0.003,3.71
140,2023-12-28,0.727,0.755,0.758,0.725,50903,3824181.0,4.5,2.86,0.021,12.59
141,2023-12-29,0.756,0.762,0.763,0.752,23730,1803942.0,1.46,0.93,0.007,5.87
142,2024-01-02,0.755,0.747,0.755,0.747,18660,1401310.0,1.05,-1.97,-0.015,4.61
143,2024-01-03,0.743,0.729,0.744,0.723,22778,1663224.0,2.81,-2.41,-0.018,5.63
144,2024-01-04,0.722,0.716,0.723,0.713,29594,2124374.0,1.37,-1.78,-0.013,7.32
145,2024-01-05,0.713,0.703,0.716,0.701,33778,2399434.0,2.09,-1.82,-0.013,8.35
146,2024-01-08,0.696,0.685,0.697,0.685,5818,403212.0,1.71,-2.56,-0.018,1.44
147,2024-01-09,0.686,0.676,0.69,0.671,9759,659338.0,2.77,-1.31,-0.009,2.41
148,2024-01-10,0.67,0.663,0.675,0.66,49513,3292077.0,2.22,-1.92,-0.013,12.24
149,2024-01-11,0.668,0.68,0.684,0.668,35845,2425156.0,2.41,2.56,0.017,8.86
150,2024-01-12,0.68,0.669,0.68,0.668,46384,3110609.0,1.76,-1.62,-0.011,11.47
151,2024-01-15,0.665,0.66,0.67,0.66,24504,1630177.0,1.49,-1.35,-0.009,6.06
152,2024-01-16,0.655,0.653,0.657,0.642,36288,2353350.0,2.27,-1.06,-0.007,8.97
153,2024-01-17,0.654,0.639,0.654,0.639,20726,1344259.0,2.3,-2.14,-0.014,5.13
154,2024-01-18,0.633,0.646,0.647,0.626,32644,2052601.0,3.29,1.1,0.007,8.07
155,2024-01-19,0.651,0.631,0.651,0.631,28086,1790369.0,3.1,-2.32,-0.015,6.95
156,2024-01-22,0.625,0.602,0.637,0.599,35370,2174082.0,6.02,-4.6,-0.029,8.75
157,2024-01-23,0.607,0.622,0.626,0.606,54004,3340381.0,3.32,3.32,0.02,13.36
158,2024-01-24,0.628,0.633,0.633,0.608,66004,4082445.0,4.02,1.77,0.011,16.32
159,2024-01-25,0.627,0.643,0.646,0.621,32810,2101382.0,3.95,1.58,0.01,8.11
